"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1272.79/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xfd2161d9534f2dd27ca2f82d00d936837cec94af16af4bc252bec5c484081b33","14174477","1644444458","2022-02-09 22:07:38","0x90e0d485d161c2ad97516249435480980318fe2b","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009515986971351516","12.1118530572665","3246.72","","","Set Approval For All",""
"0x1718bb8a1c78600b82fe06020cb11e7b91d942fa9db1ea93e36fc0fa37180740","14174477","1644444458","2022-02-09 22:07:38","0x18de333b8f321b06b774fdbe7b7a8febc6d40d43","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009515986971351516","12.1118530572665","3246.72","","","Set Approval For All",""
"0xbc8e8bbdbbf9a0b328c826244b5ce1491637f3d0c7ff4c5edd8bda679e5891ef","14174477","1644444458","2022-02-09 22:07:38","0xd1be27915cf8dc799d3800f93e92c1be8216f046","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009515986971351516","12.1118530572665","3246.72","","","Set Approval For All",""
"0x3e89aa6b928de94683e8a3c359b862838e3b7da7a568d13f7af68ddc307612ff","14174477","1644444458","2022-02-09 22:07:38","0x83c0f286464e41716ed44bdf943e30c31c15e0e8","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.040017748784117586","50.934190474937","3246.72","","","Whitelist Mint",""
"0xf82d2a6e54d0cc0478431f647e931577e294088c95a7f9674c9e46cef463d293","14174477","1644444458","2022-02-09 22:07:38","0x791316babfa1440a94d2d3f30938e01b9cb77ae6","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009515986971351516","12.1118530572665","3246.72","","","Set Approval For All",""
"0x9cc43b91e60e6c09e0704eafa1391c4c6df8586269310e85189d8cec0278f884","14174477","1644444458","2022-02-09 22:07:38","0x0602d65ceee1bfe665aac655ea3b86d824d8ca99","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009515986971351516","12.1118530572665","3246.72","","","Set Approval For All",""
"0xfd34e8c9376c80be6f5ac6132368ec61657445b850ec71156b4bc7b43d41df46","14174477","1644444458","2022-02-09 22:07:38","0x7f0449a65418cdfefbfacbca170e3b5bd4d276ee","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009499651071351516","12.0910608871055","3246.72","","","Set Approval For All",""
"0x9a6ebbc285380765e82fab1aca4ccff778f1c56e8c10b9608abc7793453a8dd0","14174477","1644444458","2022-02-09 22:07:38","0x124756427ccc66cca9b34f743458c925c8d50cb0","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039935618024233942","50.8296552650647","3246.72","","","Whitelist Mint",""
"0x9e0ea4991b55da6fbe73d1454d1ea63702fb7639b8905c967c00d64485432a36","14174477","1644444458","2022-02-09 22:07:38","0x7717e74656d0e8f02fb60b6c16567ae05d3b0985","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.3","0","381.837","0.062772718954300478","79.8964889578441","3246.72","","","Whitelist Mint",""
"0xe27e80919d9cc43c9adf4f5a587b835103dbab40c2d751f4e367f4638fa0a1b6","14174477","1644444458","2022-02-09 22:07:38","0x6ab0718580345590d84d25dd37c4dfb7b87b6bda","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039915134880823038","50.8035845249628","3246.72","","","Whitelist Mint",""
"0x488604d7a829b12c2b80401501359c1621925213c1f2d105e4b480e8dd649591","14174477","1644444458","2022-02-09 22:07:38","0xd5d21e3ddaed2a062ece83dfd9485a14a5d0dec4","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039909846949656754","50.7968540990536","3246.72","","","Whitelist Mint",""
"0x1eae47f9d8810f3c0584eca8e7884cadd71e89d0ea89b03371ef185a0e58105d","14174477","1644444458","2022-02-09 22:07:38","0x37cfd30717e39d03eb394c3844cde368dc34d6fc","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.03991472811688717","50.8030667998928","3246.72","","","Whitelist Mint",""
"0xdfbcd1c7b530b498daf9d77db82e87a0b1499a1c74948a6bd45f08dd768cebb5","14174477","1644444458","2022-02-09 22:07:38","0xe66e39343d48af67fb1679697fca58b08b638459","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.03990252519881113","50.7875350477948","3246.72","","","Whitelist Mint",""
"0xeb37ed1478fc8843504e3bd0f49f223787c55e3d09197cb9196398caef3dac9c","14174477","1644444458","2022-02-09 22:07:38","0x68d135ae8bd3574b9e9ec101be5822fd5a1844b2","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.03990862665784915","50.7953009238438","3246.72","","","Whitelist Mint",""
"0x8c30003863c85028e3f3f83132b6d05f41cc284cf04101b93cb9c5bbb30ced85","14174477","1644444458","2022-02-09 22:07:38","0x7a4ba42a9e783549477a0e57d0daed9e76bee5e0","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039141469874802102","49.8188714419494","3246.72","","","Whitelist Mint",""
"0x206ee34eae79ddf970480cdcc5a54204f2166f8f215b3a80c352752fa61beb3b","14174477","1644444458","2022-02-09 22:07:38","0xf4556af474ab4d74c3647c320d489952362436c0","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039913101061143698","50.8009958996131","3246.72","","","Whitelist Mint",""
"0x9f14de40b41ea8b9c8b78a078c37ab828369b455f783624f6a0c40cbb7f48b6b","14174477","1644444458","2022-02-09 22:07:38","0x91987e2e42e4e622598bc8219cb6b55f54c806ca","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0xae98f418674487b351e5919bd17f6d18ebcec9a29934ba040ee4e823a29490c3","14174477","1644444458","2022-02-09 22:07:38","0xbd355361b54babb99a017bd23306443841ea136a","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0xbdd384b58bec5b55b25ab0988a5f0ff89211f7f0b1c9efc5d06a4df00fb9d3e9","14174477","1644444458","2022-02-09 22:07:38","0xe02b138625e58bd1a532367e8359f19009349f36","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039897237267644846","50.7808046218857","3246.72","","","Whitelist Mint",""
"0x0799652b05e1ec9d0f0c854124f1302e9c83795af4b8c3347f4a876477e7d874","14174477","1644444458","2022-02-09 22:07:38","0x94b1649112321e86a4f2e4c0b87c14a812f67637","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039139029291186894","49.8157650915298","3246.72","","","Whitelist Mint",""
"0x72deacafc52b7a04ba45d8ab6f3725414829c245a5f3d2da86f5a8fe64619d27","14174477","1644444458","2022-02-09 22:07:38","0xd2706999fe73b448df8f8144a08d80c5480ca7e0","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039651958614316442","50.4686164047158","3246.72","","","Whitelist Mint",""
"0x07ca32e8d30b38c387a7e52f44ce832dc7d8d562204aac59002beac2ec9b900d","14174477","1644444458","2022-02-09 22:07:38","0x1244828b627f51b268a16bf555b8edcd2012a12b","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039913101061143698","50.8009958996131","3246.72","","","Whitelist Mint",""
"0x05d7214b5864a73af7aaf16e170ed71cad3bb3c7facd63d6861711420c02a367","14174477","1644444458","2022-02-09 22:07:38","0x57e52e43f5f7ca565425c5510ed08b486fe68f28","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039911067241464358","50.7984072742634","3246.72","","","Whitelist Mint",""
"0x85520fef20fbcf0c3948df1794e86af2e6415e7bcc2df7310bcbd9b9874409f3","14174477","1644444458","2022-02-09 22:07:38","0xfdc9363424b61f5b46a7f4c567a1bf877c34b074","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0xe511a532387559d1f0bee50743ee760218beddf2b44621617da4e9b5cb802304","14174477","1644444458","2022-02-09 22:07:38","0xe433006a6eb6ad43c270315dbe21e0f94667fd16","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0xe9618aede3d9c026d7360461c2c62fcb3fe04d64f80a1776f23c925edbf5afae","14174477","1644444458","2022-02-09 22:07:38","0xc76b852afad99eef4338561246f8a2c327afab0d","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039901711670939394","50.786499597655","3246.72","","","Whitelist Mint",""
"0xe5f865cc136e5b05e0794eeb4edb5386e241cda9591ac2cc2963a5f15c44bf4d","14174477","1644444458","2022-02-09 22:07:38","0xddcbcc5c5aefea2af56631fb4f8d1b5426e0e750","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x9cdabacc7cf510daced9a56a2d9c943ffe5efe9f19e9b0f7b4a9856671de5e4a","14174477","1644444458","2022-02-09 22:07:38","0xee8c260ea8696a3bdd64370e8c080bd0b94cd3c4","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x6ae1a181991fcb8c726cf670c9b3631c2674b72b996f362f40f1fb6ee31d032f","14174477","1644444458","2022-02-09 22:07:38","0x83d965554d65de02876f29d5d804f3c3775eee13","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039649924794637102","50.4660277793662","3246.72","","","Whitelist Mint",""
"0x386869d26ee1bca7a4811962d23d0d9ce2408c6e4183f1dc54dda39da860cce8","14174477","1644444458","2022-02-09 22:07:38","0x3f39ab926e0a9e655f5fad52037cddf62d7a1655","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x949c7c6d07cc2725c152d09473ff463e9508781b6f73b416cdffcb8055167de3","14174477","1644444458","2022-02-09 22:07:38","0xe24f797f20d0778bb459ac6935d12d85738f0360","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x4889ce6a38c0ed19e2dac7dcbc481b95aea831a72b2864e80eb06ab202c350d6","14174477","1644444458","2022-02-09 22:07:38","0x3e108b9389ddb0e61a9eb7d7f3f527894a6278ee","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x09d45bf43310932d6ea9217e7472c501f8832b3ad8de62f16c946e203af73fad","14174477","1644444458","2022-02-09 22:07:38","0xb0eb4b997c9b9f451d9e34e5e6ba73bfc3531c68","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039915134880823038","50.8035845249628","3246.72","","","Whitelist Mint",""
"0x0102deb93663ea8834b778d35e3c7a7115296aa8d4925a22c39219bb06a83e0b","14174477","1644444458","2022-02-09 22:07:38","0xb5a4ae8c89129191ba3b4c3924471de840d0a0ef","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039913507825079566","50.801513624683","3246.72","","","Whitelist Mint",""
"0x6070bc2eab355b6c4b9e33c025e93ac971f7d25de8cc196e5772e139648c2576","14174477","1644444458","2022-02-09 22:07:38","0x66efde03e63c1d350b394c9397cc31aa07dfe0e2","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039911474005400226","50.7989249993334","3246.72","","","Whitelist Mint",""
"0xf29ff76c8acd3caa54ed5997e8edc7ac084f693092927bfbcc703412b899b6f9","14174477","1644444458","2022-02-09 22:07:38","0x7c1975dadc660da115c7290193ed2b6be152ef45","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009490209387736308","12.0790436066169","3246.72","","","Set Approval For All",""
"0xed19966671e98a2eaa76dfd5896bb30be3821a72e8589fea4435d0629d2e6233","14174477","1644444458","2022-02-09 22:07:38","0x22e73da8b02d03415f9233d38682e8328bf64b4c","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.03990659283816981","50.7927122984942","3246.72","","","Whitelist Mint",""
"0xf275f9c9a3ef5e544c99eebae39712d60a1187b0cae64a86c761abb8688082f7","14174477","1644444458","2022-02-09 22:07:38","0xecd9a88d5bccb2308f000244544b1aa3e0f4cd97","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x1a00036b66d1412be61dc8192a9b0c80ec9a4ed0d641048fe8e73bdf75ee0613","14174477","1644444458","2022-02-09 22:07:38","0x4763f300c34b5231b011e045a1211679602f39f2","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.03990659283816981","50.7927122984942","3246.72","","","Whitelist Mint",""
"0xcc8f63a42f37e11fa6b3c34ee5caadcf79f39e1c0ffb0ba4c735357fe80e8404","14174477","1644444458","2022-02-09 22:07:38","0x5d7f05922012fba66f30550019c6303ad106f9c2","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0xee5f5314717e8d8e6a97ef9936a363fc8390871a5884f38b8695ee910a327651","14174477","1644444458","2022-02-09 22:07:38","0x7821bdaa82d1dddff3a0fd611c306eff4c77e1cb","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0xb26fe09d0fe82acbd45b8d1f48f464598289f2a9a036f1c10d939a1ab5818bdc","14174477","1644444458","2022-02-09 22:07:38","0x84750886483e95b511f1c1adc4e75cf260803f82","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x9b8ac44adbfb785e633b7712af4e1ca34c66a01648c87ba8acad6cb72f5f266b","14174477","1644444458","2022-02-09 22:07:38","0x36db85ba9c7a6349bd56b74396c33c2fc848bcc2","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x64c899c5e9dd97635890afae1077ea0422715c7e04e5d9363280e22b667675f3","14174477","1644444458","2022-02-09 22:07:38","0xfa00bc905e3527834e2944a75f2a98c0b2cb1931","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x9d89f9b28d1a0195c2b81e5f6ef34579e76f49f120e2ef760c9f35516443f3b9","14174477","1644444458","2022-02-09 22:07:38","0xe495abba3eb65e2f92a699ac1199b17048fc9611","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039643009807727346","50.4572264531773","3246.72","","","Whitelist Mint",""
"0x2f6e4ec85c6c571d575a8bdafdc465b0d82d61bc1a642e2216102dc0a37cab04","14174477","1644444458","2022-02-09 22:07:38","0x8f6a7a97f3b6cee0e374b38292eb87723679c882","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0xa86b5e91d7279bce77a947bedfbc3646c9100aa38758d3c91e74521d11b81b3c","14174477","1644444458","2022-02-09 22:07:38","0xe7451617d489925eb1a9b7e7fa3d92666fba69df","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.039919609284117586","50.809279500732","3246.72","","","Whitelist Mint",""
"0x103a2a39c2616a77f6b753dd0e6ab10eb795fcfe7b25906c927cb3a5eaf1134a","14174477","1644444458","2022-02-09 22:07:38","0xa5630b6359cb47bac0aaf1fd444fc2005493724f","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0xf2c65dc893dbe7112cfd945149f2fb00e480db2f2a5e115ade7596e91cc45880","14174477","1644444458","2022-02-09 22:07:38","0x3d2e237f91ec73df711c7928bef84b2776af8296","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x7cd424e164fade9ac1b9875aa18d05059e658d28afc313de0d764c05d373ac65","14174477","1644444458","2022-02-09 22:07:38","0xbab4e41e5db2d1ff93466fea1abf1a116c5a15f8","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0xe60a1d561ab46707c6727f82fa32f3f18cdaefb0a2736f47bcf999b613e8a743","14174477","1644444458","2022-02-09 22:07:38","0xace1b169011b19cd528656c39b590f93e20a4861","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x177300469288087d364bc795ca5426be774c746c4f553cdcb6574ed465f67437","14174477","1644444458","2022-02-09 22:07:38","0x15033c20745d381a540e362af2950e17fc13798f","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x288155d1fbeeeb8ddf266c8b326a418ab8f7d424201919444bc1c90c8c2afe8f","14174477","1644444458","2022-02-09 22:07:38","0x07d88aa46d71bb9b01d37bb7160ce69b311943f4","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.009492649971351516","12.0821499570365","3246.72","","","Set Approval For All",""
"0x176631b78f4dadbe19f0b5485f753fddb6a199fa5a44e4b1bfb2ec2fa1cb19fe","14174478","1644444499","2022-02-09 22:08:19","0xa31df4e639970ee62cb20bdaf79b272810722f1a","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010833321066770106","13.7885427205743","3246.72","","","Set Approval For All",""
"0xac8a8d106ca3ca8338d52237f9f15083cdc4fadfe328aab3064005d86286c168","14174478","1644444499","2022-02-09 22:08:19","0xe1e2e153e785118fa7b50e93e6b8cf887f025bc7","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.019467605268491868","24.7781733096838","3246.72","","","Transfer From",""
"0x083480c0dbe00127c8eb8b966d03a63dccb8aced659dee922130d2f445e71048","14174478","1644444499","2022-02-09 22:08:19","0xd82edbc348e88e51f9e15a971b037eb37d21c802","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.044964138097125471","57.2299053286403","3246.72","","","Whitelist Mint",""
"0x5a04fdef907a9572a2e3dee123e80936fd5ce41b949266fba4e456465c021724","14174478","1644444499","2022-02-09 22:08:19","0x2ae697bed122e910fbc8aebb90a4b863e951a8db","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010693299066770106","13.6103241191943","3246.72","","","Set Approval For All",""
"0x58d179082db3c30dd192b6a554108dd4b5f9c201a6aafa0866028a96c4db7c27","14174478","1644444499","2022-02-09 22:08:19","0x05bc71db535af1e82cd70bae11ec0b28208982a6","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.044956348489029525","57.2199907933519","3246.72","","","Whitelist Mint",""
"0x8c1ae71cd789243f441f4dabbd192475ce4cea7890c9bb1e954df492aec1ecd6","14174478","1644444499","2022-02-09 22:08:19","0xe0e4f2733e7e06036d4eaf39c1c30b56a72aebe2","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010676963166770106","13.5895319490333","3246.72","","","Set Approval For All",""
"0x3528cd71e74b610a5d774785dc8a6ded4b6f83ae8678bb5134af308ed0911545","14174478","1644444499","2022-02-09 22:08:19","0x24158ad0e00a13f709dfb8f52ab81ec5f63863dc","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010676963166770106","13.5895319490333","3246.72","","","Set Approval For All",""
"0x228a7f35847face77159db0b9586a3b95701c65987e4bdd024680b02f6640b02","14174478","1644444499","2022-02-09 22:08:19","0x419fd53f8c5c957ae2c52a7df6904e986e59db62","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010676963166770106","13.5895319490333","3246.72","","","Set Approval For All",""
"0x6c1c56a2593d75a535fa75d52e5974554715324cc19614b14a200e2544830280","14174478","1644444499","2022-02-09 22:08:19","0x30129115e065af8a61a467f850269c4d1531f2a8","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010676963166770106","13.5895319490333","3246.72","","","Set Approval For All",""
"0x2fbe7895c4002eddaeeea9422814b57288711c817314457ebbabe7437e931c09","14174478","1644444499","2022-02-09 22:08:19","0xeb6986a7d8d9d9d80d16550d5b7dcb4ec8f2e736","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0x204763f93eee239d4783325a2952de07194c709b44d9e8f8395bf8c34a19bce1","14174478","1644444499","2022-02-09 22:08:19","0x351b1b213b9edaf38022bf65e15085598f1d6337","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.021812452984549635","27.7626720342049","3246.72","","","Transfer From",""
"0xf20462e10a78088335a573cb8ce2ba64f8454f0ec4ce26cfcd9c7981e3d03b83","14174478","1644444499","2022-02-09 22:08:19","0x328cb71c43410bb0c92ca0a820e576ef0556287c","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0x4eedb4da01533e9e6026851aaa57660f411c94241e378132768b41e33a343141","14174478","1644444499","2022-02-09 22:08:19","0x967d0079ad1ed4d686f3439d9ecfa17f84454ee0","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010667218793324478","13.5771294079555","3246.72","","","Set Approval For All",""
"0x82fcb7b0d9f945b08b7fee608018f306441d5e59beb532398bcfeb1f1133e518","14174478","1644444499","2022-02-09 22:08:19","0x6b1d7c8d19f2081f51a1f21cd483df70ee930ecf","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0xf939e963680f51def7f9bebda80c7e03ffd3f9c5582a863a8e766efb347de930","14174478","1644444499","2022-02-09 22:08:19","0x1e3fdeed69d4b864f0c14fabf34a45f853a7c965","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0x32f81a68594eeb091d52d3548b565fd17230a7d597cc04aff86cd80a4b2b50f1","14174478","1644444499","2022-02-09 22:08:19","0x371c471d7df494b9b06154198ac15d4d09017ee6","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0xf47cca989def56f24fb690a8710ee021dd5987a9b46a3c72652d5e32c1b8367f","14174478","1644444499","2022-02-09 22:08:19","0x67fd8c5e6ca5f2db4eb0b57966c11d2b45f452dd","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0x769871f62a5f95f41ba11e4225b71209592d77943debf730c5098be79260cb05","14174478","1644444499","2022-02-09 22:08:19","0xfc9fed7620f3d050a42ea2d6f123da30450a29b3","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0x2da97710487a48a9397e99bed8b6f5b9458e32201b4d7a63bf99dccabc56e248","14174478","1644444499","2022-02-09 22:08:19","0xc08e8492ac807a83288844df70223ea145470b3d","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0x41eedc5b6f2c82bfbe94f65c4a0d652fd3b1fb53962ffa106325e02fb8580c3f","14174478","1644444499","2022-02-09 22:08:19","0x4a1d192f4598d35b925cbd91f9f1020cb997c8f5","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.044858693201270463","57.095696119645","3246.72","","","Whitelist Mint",""
"0x961c50e8c76caccec7a2da554868eee1c181256c8d85b146eba6987c23dd0054","14174478","1644444499","2022-02-09 22:08:19","0x00e484da1156202e9dd341ad7ea9c908bb919e96","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.044863722535920781","57.1020974064946","3246.72","","","Whitelist Mint",""
"0xeacfa626fb77a9679375b28957ca3d372fd46bf462f82ec1e05cdcf19ef151ba","14174478","1644444499","2022-02-09 22:08:19","0x5c87c7583728704006b665b9e9ea0e40342b0043","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0xe907ecd6f8e83e731074ad3bb396c94c485351c15bef0414ed71d9ab0f425a68","14174478","1644444499","2022-02-09 22:08:19","0x593595908ead850f3c96fdfcf7b9ee3f61307494","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0x716d99427ee524251232a6dfca6c439e0d53ababefc112e9752aa5de39f22c62","14174478","1644444499","2022-02-09 22:08:19","0x70a5e0068a63c72cf55abd7385e61fdeddcc6067","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0xeccc24ad641987c6ab50dad1cb57ea23b6db3da88ff7c854dafdee774c739fa2","14174478","1644444499","2022-02-09 22:08:19","0x7161f08905e9735196749586aa581743a41840b6","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0x40720d934eb537ea1b83fdf3256df5416f127715b71af994bc84de93ffd7bba9","14174478","1644444499","2022-02-09 22:08:19","0x4a1d192f4598d35b925cbd91f9f1020cb997c8f5","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0.15","0","190.9185","0.009339474445640526","11.8871896796668","3246.72","Error(0)","Reverted","Whitelist Mint",""
"0xd09ca643f95bbaa6e1a9c644f922102953daa5a54d04dc5e5cbc9a46f5b4948e","14174478","1644444499","2022-02-09 22:08:19","0x50e1a6f31fb3537bb96c26e09005c08bbd5ea03c","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
"0x9983c5a3bb5c01568663c5fffee5bc5608dfcb3ac190bb9375feb326fe24b954","14174478","1644444499","2022-02-09 22:08:19","0x89878e2b7151621d77e94d239dc9fee2d54c7a80","0xa6e8c7b060c1c3a4b764864269dc2214e7fddee0","","0","0","0","0.010669962066770106","13.5806210189643","3246.72","","","Set Approval For All",""
